data_inserimento,ord_scol_cap,ord_scol_ord,strutt_liv_1_cap,strutt_liv_1_cod_miur,strutt_liv_1_cod_pat,tipo_ora_id,valore,valore_d,valore_n,anno_scol,anno_corso,miur_code
1640991601000,SECONDARIA DI SECONDO GRADO,4,"LICEO ""B. Russell"" - CLES",TNIS00600T,0220629503,DIURNO,0.013071895424836602,153.0,2.0,2020/21,2,TNIS00600T
1640991601000,SECONDARIA DI SECONDO GRADO,4,"LICEO ""B. Russell"" - CLES",TNIS00600T,0220629503,DIURNO,0.0106951871657754,187.0,2.0,2020/21,3,TNIS00600T
1640991601000,SECONDARIA DI SECONDO GRADO,4,"LICEO ""B. Russell"" - CLES",TNIS00600T,0220629503,DIURNO,0.005847953216374269,171.0,1.0,2020/21,4,TNIS00600T
1640991601000,SECONDARIA DI SECONDO GRADO,4,"LICEO ""B. Russell"" - CLES",TNIS00600T,0220629503,DIURNO,0.0,173.0,0.0,2020/21,5,TNIS00600T
1640991601000,SECONDARIA DI SECONDO GRADO,4,"LICEO ""F. Filzi"" - ROVERETO",TNPM02000E,0221619504,DIURNO,0.00641025641025641,156.0,1.0,2020/21,1,TNPM02000E
1640991601000,SECONDARIA DI SECONDO GRADO,4,"LICEO ""F. Filzi"" - ROVERETO",TNPM02000E,0221619504,DIURNO,0.013605442176870748,147.0,2.0,2020/21,2,TNPM02000E
1640991601000,SECONDARIA DI SECONDO GRADO,4,"LICEO ""F. Filzi"" - ROVERETO",TNPM02000E,0221619504,DIURNO,0.013888888888888888,144.0,2.0,2020/21,3,TNPM02000E
1640991601000,SECONDARIA DI SECONDO GRADO,4,"LICEO ""F. Filzi"" - ROVERETO",TNPM02000E,0221619504,DIURNO,0.0,116.0,0.0,2020/21,4,TNPM02000E
1640991601000,SECONDARIA DI SECONDO GRADO,4,"LICEO ""F. Filzi"" - ROVERETO",TNPM02000E,0221619504,DIURNO,0.0,106.0,0.0,2020/21,5,TNPM02000E
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO CLASSICO ""G. Prati"" - TRENTO",TNPC04000G,0222059512,DIURNO,0.0,101.0,0.0,2020/21,1,TNPC04000G
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO CLASSICO ""G. Prati"" - TRENTO",TNPC04000G,0222059512,DIURNO,0.0,84.0,0.0,2020/21,2,TNPC04000G
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO CLASSICO ""G. Prati"" - TRENTO",TNPC04000G,0222059512,DIURNO,0.0,93.0,0.0,2020/21,3,TNPC04000G
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO CLASSICO ""G. Prati"" - TRENTO",TNPC04000G,0222059512,DIURNO,0.0,71.0,0.0,2020/21,4,TNPC04000G
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO CLASSICO ""G. Prati"" - TRENTO",TNPC04000G,0222059512,DIURNO,0.0,103.0,0.0,2020/21,5,TNPC04000G
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO SCIENTIFICO ""G. Galilei"" - TRENTO",TNPS01000V,0222059510,DIURNO,0.0,193.0,0.0,2020/21,1,TNPS01000V
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO SCIENTIFICO ""G. Galilei"" - TRENTO",TNPS01000V,0222059510,DIURNO,0.005128205128205128,195.0,1.0,2020/21,2,TNPS01000V
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO SCIENTIFICO ""G. Galilei"" - TRENTO",TNPS01000V,0222059510,DIURNO,0.0,180.0,0.0,2020/21,3,TNPS01000V
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO SCIENTIFICO ""G. Galilei"" - TRENTO",TNPS01000V,0222059510,DIURNO,0.0,159.0,0.0,2020/21,4,TNPS01000V
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO SCIENTIFICO ""G. Galilei"" - TRENTO",TNPS01000V,0222059510,DIURNO,0.0,139.0,0.0,2020/21,5,TNPS01000V
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO SCIENTIFICO ""L. Da Vinci"" - TRENTO",TNPS02000D,0222059511,DIURNO,0.0,317.0,0.0,2020/21,1,TNPS02000D
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO SCIENTIFICO ""L. Da Vinci"" - TRENTO",TNPS02000D,0222059511,DIURNO,0.0,291.0,0.0,2020/21,2,TNPS02000D
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO SCIENTIFICO ""L. Da Vinci"" - TRENTO",TNPS02000D,0222059511,DIURNO,0.0,283.0,0.0,2020/21,3,TNPS02000D
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO SCIENTIFICO ""L. Da Vinci"" - TRENTO",TNPS02000D,0222059511,DIURNO,0.0,288.0,0.0,2020/21,4,TNPS02000D
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO SCIENTIFICO ""L. Da Vinci"" - TRENTO",TNPS02000D,0222059511,DIURNO,0.004016064257028112,249.0,1.0,2020/21,5,TNPS02000D
1640991601000,SECONDARIA DI SECONDO GRADO,4,SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA,TNIC85000Q,0221459701,DIURNO,0.0,95.0,0.0,2020/21,1,TNIC85000Q
1640991601000,SECONDARIA DI SECONDO GRADO,4,SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA,TNIC85000Q,0221459701,DIURNO,0.009259259259259259,108.0,1.0,2020/21,2,TNIC85000Q
1640991601000,SECONDARIA DI SECONDO GRADO,4,SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA,TNIC85000Q,0221459701,DIURNO,0.022988505747126436,87.0,2.0,2020/21,3,TNIC85000Q
1640991601000,SECONDARIA DI SECONDO GRADO,4,SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA,TNIC85000Q,0221459701,DIURNO,0.0,68.0,0.0,2020/21,4,TNIC85000Q
1640991601000,SECONDARIA DI SECONDO GRADO,4,SCUOLA LADINA DI FASSA - SCOLA LADINA DE FASCIA,TNIC85000Q,0221459701,DIURNO,0.0,80.0,0.0,2020/21,5,TNIC85000Q
1640991602000,FORMAZIONE PROFESSIONALE,5,Giuseppe Veronesi - Centro di istruzione scolastica e di formazione professionale,,0221619599,DIURNO,0.010101010101010102,99.0,1.0,2020/21,1,TNCF002001
1640991602000,FORMAZIONE PROFESSIONALE,5,Giuseppe Veronesi - Centro di istruzione scolastica e di formazione professionale,,0221619599,DIURNO,0.013513513513513514,148.0,2.0,2020/21,2,TNCF002001
1640991602000,FORMAZIONE PROFESSIONALE,5,Giuseppe Veronesi - Centro di istruzione scolastica e di formazione professionale,,0221619599,DIURNO,0.056338028169014086,142.0,8.0,2020/21,3,TNCF002001
1640991602000,FORMAZIONE PROFESSIONALE,5,Giuseppe Veronesi - Centro di istruzione scolastica e di formazione professionale,,0221619599,DIURNO,0.008620689655172414,116.0,1.0,2020/21,4,TNCF002001
1640991602000,FORMAZIONE PROFESSIONALE,5,Giuseppe Veronesi - Centro di istruzione scolastica e di formazione professionale,,0221619599,DIURNO,0.0,25.0,0.0,2020/21,5,TNCF002001
1640991602000,FORMAZIONE PROFESSIONALE,5,Giuseppe Veronesi - Centro di istruzione scolastica e di formazione professionale,,0221619599,SERALE,0.35294117647058826,17.0,6.0,2020/21,2,TNCF002001
1640991602000,FORMAZIONE PROFESSIONALE,5,Giuseppe Veronesi - Centro di istruzione scolastica e di formazione professionale,,0221619599,SERALE,0.0,5.0,0.0,2020/21,3,TNCF002001
1640991602000,SECONDARIA DI SECONDO GRADO,4,Giuseppe Veronesi - Centro di istruzione scolastica e di formazione professionale,,0221619599,DIURNO,0.0,26.0,0.0,2020/21,1,TNCF002001
1640991602000,SECONDARIA DI SECONDO GRADO,4,Giuseppe Veronesi - Centro di istruzione scolastica e di formazione professionale,,0221619599,DIURNO,0.0,24.0,0.0,2020/21,2,TNCF002001
1640991602000,SECONDARIA DI SECONDO GRADO,4,Giuseppe Veronesi - Centro di istruzione scolastica e di formazione professionale,,0221619599,DIURNO,0.0,21.0,0.0,2020/21,3,TNCF002001
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,0220229501,DIURNO,0.0,166.0,0.0,2020/21,1,TNIS00200E
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,0220229501,DIURNO,0.0,145.0,0.0,2020/21,2,TNIS00200E
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,0220229501,DIURNO,0.0,146.0,0.0,2020/21,3,TNIS00200E
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,0220229501,DIURNO,0.0,132.0,0.0,2020/21,4,TNIS00200E
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,0220229501,DIURNO,0.0,120.0,0.0,2020/21,5,TNIS00200E
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,0220229501,SERALE,0.6190476190476191,42.0,26.0,2020/21,2,TNIS00200E
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,0220229501,SERALE,0.3333333333333333,60.0,20.0,2020/21,3,TNIS00200E
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,0220229501,SERALE,0.4880952380952381,84.0,41.0,2020/21,4,TNIS00200E
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,0220229501,SERALE,0.03278688524590164,61.0,2.0,2020/21,5,TNIS00200E
1640991602000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,0221999503,DIURNO,0.0,206.0,0.0,2020/21,1,TNIS00700N
1640991602000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,0221999503,DIURNO,0.0,191.0,0.0,2020/21,2,TNIS00700N
1640991602000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,0221999503,DIURNO,0.0,186.0,0.0,2020/21,3,TNIS00700N
1640991602000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,0221999503,DIURNO,0.00625,160.0,1.0,2020/21,4,TNIS00700N
1640991602000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,0221999503,DIURNO,0.0,161.0,0.0,2020/21,5,TNIS00700N
1640991602000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,0221999503,SERALE,0.16666666666666666,12.0,2.0,2020/21,3,TNIS00700N
1640991602000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,0221999503,SERALE,0.1,10.0,1.0,2020/21,4,TNIS00700N
1640991602000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,0221999503,SERALE,0.0,13.0,0.0,2020/21,5,TNIS00700N
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,0221399501,DIURNO,0.013333333333333334,150.0,2.0,2020/21,1,TNIS004006
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,0221399501,DIURNO,0.005128205128205128,195.0,1.0,2020/21,2,TNIS004006
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,0221399501,DIURNO,0.0,129.0,0.0,2020/21,3,TNIS004006
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,0221399501,DIURNO,0.0,130.0,0.0,2020/21,4,TNIS004006
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,0221399501,DIURNO,0.0,173.0,0.0,2020/21,5,TNIS004006
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,0221399501,SERALE,0.3793103448275862,29.0,11.0,2020/21,3,TNIS004006
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,0221399501,SERALE,0.18181818181818182,11.0,2.0,2020/21,4,TNIS004006
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,0221399501,SERALE,0.2,10.0,2.0,2020/21,5,TNIS004006
1640991602000,FORMAZIONE PROFESSIONALE,5,Istituto Formazione Professionale Alberghiero - Rovereto,TNCF011001,0221619597,DIURNO,0.0410958904109589,73.0,3.0,2020/21,1,TNCF011001
1640991602000,FORMAZIONE PROFESSIONALE,5,Istituto Formazione Professionale Alberghiero - Rovereto,TNCF011001,0221619597,DIURNO,0.03333333333333333,90.0,3.0,2020/21,2,TNCF011001
1640991602000,FORMAZIONE PROFESSIONALE,5,Istituto Formazione Professionale Alberghiero - Rovereto,TNCF011001,0221619597,DIURNO,0.0,92.0,0.0,2020/21,3,TNCF011001
1640991602000,FORMAZIONE PROFESSIONALE,5,Istituto Formazione Professionale Alberghiero - Rovereto,TNCF011001,0221619597,DIURNO,0.0,55.0,0.0,2020/21,4,TNCF011001
1640991602000,FORMAZIONE PROFESSIONALE,5,Istituto Formazione Professionale Alberghiero - Rovereto,TNCF011001,0221619597,SERALE,0.09523809523809523,21.0,2.0,2020/21,2,TNCF011001
1640991602000,FORMAZIONE PROFESSIONALE,5,Istituto Formazione Professionale Alberghiero - Rovereto,TNCF011001,0221619597,SERALE,0.0,15.0,0.0,2020/21,3,TNCF011001
1640991601000,FORMAZIONE PROFESSIONALE,5,Istituto Formazione Professionale Alberghiero - Levico,TNCF010001,0221049598,DIURNO,0.08433734939759036,83.0,7.0,2020/21,1,TNCF010001
1640991601000,FORMAZIONE PROFESSIONALE,5,Istituto Formazione Professionale Alberghiero - Levico,TNCF010001,0221049598,DIURNO,0.0,93.0,0.0,2020/21,2,TNCF010001
1640991601000,FORMAZIONE PROFESSIONALE,5,Istituto Formazione Professionale Alberghiero - Levico,TNCF010001,0221049598,DIURNO,0.0898876404494382,89.0,8.0,2020/21,3,TNCF010001
1640991601000,FORMAZIONE PROFESSIONALE,5,Istituto Formazione Professionale Alberghiero - Levico,TNCF010001,0221049598,DIURNO,0.19047619047619047,42.0,8.0,2020/21,4,TNCF010001
1640991601000,FORMAZIONE PROFESSIONALE,5,Istituto Formazione Professionale Alberghiero - Levico,TNCF010001,0221049598,SERALE,0.0,16.0,0.0,2020/21,2,TNCF010001
1640991602000,SECONDARIA DI SECONDO GRADO,4,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,TNIC810009,0222049701,DIURNO,0.0,60.0,0.0,2020/21,1,TNIC810009
1640991602000,SECONDARIA DI SECONDO GRADO,4,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,TNIC810009,0222049701,DIURNO,0.0,65.0,0.0,2020/21,2,TNIC810009
1640991602000,SECONDARIA DI SECONDO GRADO,4,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,TNIC810009,0222049701,DIURNO,0.0,57.0,0.0,2020/21,3,TNIC810009
1640991602000,SECONDARIA DI SECONDO GRADO,4,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,TNIC810009,0222049701,DIURNO,0.0,35.0,0.0,2020/21,4,TNIC810009
1640991602000,SECONDARIA DI SECONDO GRADO,4,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,TNIC810009,0222049701,DIURNO,0.0,52.0,0.0,2020/21,5,TNIC810009
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,0221539501,DIURNO,0.034722222222222224,144.0,5.0,2020/21,1,TNIS00800D
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,0221539501,DIURNO,0.0,150.0,0.0,2020/21,2,TNIS00800D
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,0221539501,DIURNO,0.015748031496062992,127.0,2.0,2020/21,3,TNIS00800D
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,0221539501,DIURNO,0.0,94.0,0.0,2020/21,4,TNIS00800D
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,0221539501,DIURNO,0.0,104.0,0.0,2020/21,5,TNIS00800D
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,0221539501,SERALE,0.4444444444444444,9.0,4.0,2020/21,2,TNIS00800D
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,0221539501,SERALE,0.28125,32.0,9.0,2020/21,3,TNIS00800D
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,0221539501,SERALE,0.2222222222222222,18.0,4.0,2020/21,4,TNIS00800D
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,0221539501,SERALE,0.2222222222222222,18.0,4.0,2020/21,5,TNIS00800D
1640991602000,FORMAZIONE PROFESSIONALE,5,"Istituto Formazione Professionale Servizi alla Persona e Legno ""S. Pertini"" - Trento",TNCF012001,0222059595,DIURNO,0.06097560975609756,82.0,5.0,2020/21,1,TNCF012001
1640991602000,FORMAZIONE PROFESSIONALE,5,"Istituto Formazione Professionale Servizi alla Persona e Legno ""S. Pertini"" - Trento",TNCF012001,0222059595,DIURNO,0.022556390977443608,133.0,3.0,2020/21,2,TNCF012001
1640991602000,FORMAZIONE PROFESSIONALE,5,"Istituto Formazione Professionale Servizi alla Persona e Legno ""S. Pertini"" - Trento",TNCF012001,0222059595,DIURNO,0.09090909090909091,99.0,9.0,2020/21,3,TNCF012001
1640991602000,FORMAZIONE PROFESSIONALE,5,"Istituto Formazione Professionale Servizi alla Persona e Legno ""S. Pertini"" - Trento",TNCF012001,0222059595,DIURNO,0.03896103896103896,77.0,3.0,2020/21,4,TNCF012001
1640991602000,FORMAZIONE PROFESSIONALE,5,"Istituto Formazione Professionale Servizi alla Persona e Legno ""S. Pertini"" - Trento",TNCF012001,0222059595,SERALE,0.2755102040816326,98.0,27.0,2020/21,3,TNCF012001
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,0221619501,DIURNO,0.047619047619047616,105.0,5.0,2020/21,1,TNIS009009
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,0221619501,DIURNO,0.005780346820809248,173.0,1.0,2020/21,2,TNIS009009
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,0221619501,DIURNO,0.016216216216216217,185.0,3.0,2020/21,3,TNIS009009
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,0221619501,DIURNO,0.0,173.0,0.0,2020/21,4,TNIS009009
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,0221619501,DIURNO,0.0106951871657754,187.0,2.0,2020/21,5,TNIS009009
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,0221619501,SERALE,0.15384615384615385,13.0,2.0,2020/21,1,TNIS009009
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,0221619501,SERALE,0.23076923076923078,13.0,3.0,2020/21,2,TNIS009009
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,0221619501,SERALE,0.25,44.0,11.0,2020/21,3,TNIS009009
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,0221619501,SERALE,0.3333333333333333,24.0,8.0,2020/21,4,TNIS009009
1640991601000,SECONDARIA DI SECONDO GRADO,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,0221619501,SERALE,0.07142857142857142,28.0,2.0,2020/21,5,TNIS009009
1640991601000,SECONDARIA DI SECONDO GRADO,4,"LICEO ""A. Maffei"" - RIVA DEL GARDA",TNPC01000Q,0221539502,DIURNO,0.0,197.0,0.0,2020/21,1,TNPC01000Q
1640991601000,SECONDARIA DI SECONDO GRADO,4,"LICEO ""A. Maffei"" - RIVA DEL GARDA",TNPC01000Q,0221539502,DIURNO,0.0,184.0,0.0,2020/21,2,TNPC01000Q
1640991601000,SECONDARIA DI SECONDO GRADO,4,"LICEO ""A. Maffei"" - RIVA DEL GARDA",TNPC01000Q,0221539502,DIURNO,0.0,172.0,0.0,2020/21,3,TNPC01000Q
1640991601000,SECONDARIA DI SECONDO GRADO,4,"LICEO ""A. Maffei"" - RIVA DEL GARDA",TNPC01000Q,0221539502,DIURNO,0.0053475935828877,187.0,1.0,2020/21,4,TNPC01000Q
1640991601000,SECONDARIA DI SECONDO GRADO,4,"LICEO ""A. Maffei"" - RIVA DEL GARDA",TNPC01000Q,0221539502,DIURNO,0.0,145.0,0.0,2020/21,5,TNPC01000Q
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO LINGUISTICO ""S. M. Scholl"" - TRENTO",TNPS11000Q,0222055913,DIURNO,0.0,164.0,0.0,2020/21,1,TNPS11000Q
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO LINGUISTICO ""S. M. Scholl"" - TRENTO",TNPS11000Q,0222055913,DIURNO,0.005882352941176471,170.0,1.0,2020/21,2,TNPS11000Q
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO LINGUISTICO ""S. M. Scholl"" - TRENTO",TNPS11000Q,0222055913,DIURNO,0.0,157.0,0.0,2020/21,3,TNPS11000Q
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO LINGUISTICO ""S. M. Scholl"" - TRENTO",TNPS11000Q,0222055913,DIURNO,0.0,163.0,0.0,2020/21,4,TNPS11000Q
1640991602000,SECONDARIA DI SECONDO GRADO,4,"LICEO LINGUISTICO ""S. M. Scholl"" - TRENTO",TNPS11000Q,0222055913,DIURNO,0.0,174.0,0.0,2020/21,5,TNPS11000Q
